Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,60,2.000000,0.500000,NA,0.093200,0.097700,0.000000,50.000000,300,150,150,0.560000,-0.490000,1.130000,-1.110000,83.250000,0.900000,9.320000,1.140000,0.772000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,2.000000,0.500000,NA,0.076400,0.089500,0.000000,18.310000,639,117,522,0.720000,-0.140000,1.130000,-0.510000,84.710000,1.920000,7.640000,1.127000,0.806000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15,2.000000,0.500000,NA,0.091100,0.076900,0.000000,21.820000,550,120,430,0.730000,-0.180000,1.130000,-0.870000,87.040000,1.650000,9.110000,1.141000,0.877000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,2.000000,0.500000,NA,0.070700,0.076200,0.000000,24.750000,497,123,374,0.720000,-0.220000,1.130000,-0.870000,89.070000,1.490000,7.070000,1.106000,0.684000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,25,2.000000,0.500000,NA,0.088100,0.075800,0.000000,28.050000,442,124,318,0.720000,-0.250000,1.130000,-0.910000,89.570000,1.330000,8.810000,1.128000,0.798000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30,2.000000,0.500000,NA,0.066700,0.093300,0.000000,30.450000,404,123,281,0.720000,-0.290000,1.130000,-0.910000,88.470000,1.210000,6.670000,1.098000,0.612000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,40,2.000000,0.500000,NA,0.057900,0.095200,0.000000,34.830000,333,116,217,0.720000,-0.360000,1.130000,-0.930000,83.820000,1.000000,5.790000,1.088000,0.510000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,2.000000,0.500000,NA,0.109200,0.093300,0.000000,40.070000,287,115,172,0.720000,-0.410000,1.130000,-0.930000,82.900000,0.860000,10.920000,1.166000,0.878000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,60,2.000000,0.500000,NA,0.106900,0.081000,0.000000,43.750000,256,112,144,0.720000,-0.480000,1.130000,-0.930000,80.960000,0.770000,10.690000,1.165000,0.845000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,75,2.000000,0.500000,NA,0.096800,0.073600,0.000000,48.230000,226,109,117,0.720000,-0.580000,1.130000,-0.950000,78.100000,0.680000,9.680000,1.153000,0.754000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,10,2.000000,0.500000,NA,0.028400,0.078500,0.000000,15.160000,541,82,459,0.860000,-0.140000,1.190000,-0.510000,70.720000,1.620000,2.840000,1.067000,0.359000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,15,2.000000,0.500000,NA,0.028300,0.070100,0.000000,18.060000,465,84,381,0.860000,-0.180000,1.190000,-0.870000,72.610000,1.400000,2.830000,1.062000,0.330000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,20,2.000000,0.500000,NA,0.002000,0.082700,0.000000,20.290000,409,83,326,0.860000,-0.220000,1.190000,-0.870000,71.700000,1.230000,0.200000,1.020000,0.110000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,25,2.000000,0.500000,NA,0.001200,0.086400,0.000000,22.680000,366,83,283,0.870000,-0.250000,1.190000,-0.910000,72.100000,1.100000,0.120000,1.017000,0.092000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,30,2.000000,0.500000,NA,-0.001100,0.103600,0.000000,24.920000,333,83,250,0.870000,-0.280000,1.190000,-0.910000,72.120000,1.000000,-0.110000,1.012000,0.067000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,40,2.000000,0.500000,NA,0.021900,0.100100,0.000000,29.820000,275,82,193,0.870000,-0.350000,1.490000,-0.930000,71.360000,0.830000,2.190000,1.044000,0.219000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,50,2.000000,0.500000,NA,0.027200,0.092500,0.000000,33.330000,240,80,160,0.870000,-0.410000,1.490000,-0.930000,69.530000,0.720000,2.720000,1.052000,0.249000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,60,2.000000,0.500000,NA,0.045200,0.092900,0.000000,37.380000,214,80,134,0.870000,-0.480000,1.490000,-0.930000,69.690000,0.640000,4.520000,1.080000,0.369000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,75,2.000000,0.500000,NA,0.061000,0.094100,0.000000,42.370000,177,75,102,0.880000,-0.580000,1.490000,-0.930000,66.190000,0.530000,6.100000,1.111000,0.469000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,100,2.000000,0.500000,NA,0.075400,0.070700,0.000000,49.020000,153,75,78,0.880000,-0.740000,1.490000,-1.250000,65.790000,0.460000,7.540000,1.138000,0.560000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,10,2.000000,0.500000,NA,0.017600,0.089900,0.000000,12.620000,507,64,443,1.030000,-0.140000,1.280000,-0.510000,65.920000,1.520000,1.760000,1.052000,0.258000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,15,2.000000,0.500000,NA,0.003400,0.083700,0.000000,15.000000,440,66,374,1.030000,-0.180000,1.280000,-0.870000,67.810000,1.320000,0.340000,1.025000,0.127000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,20,2.000000,0.500000,NA,-0.014100,0.089600,0.000000,17.230000,383,66,317,1.030000,-0.210000,1.280000,-0.870000,67.890000,1.150000,-1.410000,0.996000,-0.019000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,25,2.000000,0.500000,NA,-0.009600,0.088400,0.000000,19.520000,333,65,268,1.030000,-0.250000,1.280000,-0.910000,67.020000,1.000000,-0.960000,1.001000,0.003000
