Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,15,2.000000,0.500000,NA,0.058600,0.076800,0.000000,29.360000,797,234,563,0.460000,-0.170000,1.130000,-0.870000,106.730000,2.390000,5.860000,1.084000,0.702000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,2.000000,0.500000,NA,0.054200,0.093900,0.000000,33.430000,694,232,462,0.450000,-0.210000,1.130000,-0.870000,105.510000,2.080000,5.420000,1.077000,0.620000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,25,2.000000,0.500000,NA,0.075000,0.093100,0.000000,37.540000,610,229,381,0.450000,-0.250000,1.130000,-0.910000,104.110000,1.830000,7.500000,1.098000,0.756000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,2.000000,0.500000,NA,0.048300,0.104200,0.000000,40.360000,550,222,328,0.450000,-0.290000,1.130000,-0.910000,100.690000,1.650000,4.830000,1.069000,0.519000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,2.000000,0.500000,NA,0.086500,0.097100,0.000000,46.470000,467,217,250,0.460000,-0.360000,1.130000,-0.930000,98.940000,1.400000,8.650000,1.113000,0.780000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,2.000000,0.500000,NA,0.111100,0.084200,0.000000,51.370000,401,206,195,0.450000,-0.420000,1.110000,-0.930000,93.670000,1.200000,11.110000,1.151000,0.942000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,10,2.000000,0.500000,NA,0.035800,0.090700,0.000000,21.640000,804,174,630,0.550000,-0.140000,1.130000,-0.720000,95.840000,2.410000,3.580000,1.067000,0.505000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,15,2.000000,0.500000,NA,0.071300,0.075400,0.000000,25.840000,685,177,508,0.550000,-0.170000,1.130000,-0.870000,98.040000,2.060000,7.130000,1.103000,0.757000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,2.000000,0.500000,NA,0.062900,0.093400,0.000000,29.650000,597,177,420,0.550000,-0.210000,1.130000,-0.870000,98.080000,1.790000,6.290000,1.090000,0.648000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,25,2.000000,0.500000,NA,0.083000,0.086800,0.000000,33.460000,529,177,352,0.550000,-0.250000,1.130000,-0.910000,98.210000,1.590000,8.300000,1.112000,0.779000
