Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,15,2.000000,0.500000,NA,0.000700,0.056300,0.000000,28.810000,899,259,640,0.450000,-0.180000,1.130000,-0.830000,116.840000,2.700000,0.070000,1.024000,0.223000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,2.000000,0.500000,NA,-0.010200,0.060300,0.000000,32.390000,781,253,528,0.450000,-0.210000,1.130000,-0.830000,113.430000,2.340000,-1.020000,1.012000,0.104000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,25,2.000000,0.500000,NA,-0.012200,0.066200,0.000000,35.900000,702,252,450,0.450000,-0.250000,1.130000,-0.870000,112.750000,2.110000,-1.220000,1.008000,0.069000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,2.000000,0.500000,NA,-0.004300,0.060200,0.000000,38.930000,637,248,389,0.450000,-0.280000,1.130000,-0.870000,110.780000,1.910000,-0.430000,1.014000,0.114000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,2.000000,0.500000,NA,-0.006600,0.063700,0.000000,43.930000,544,239,305,0.450000,-0.350000,1.130000,-0.920000,107.250000,1.630000,-0.660000,1.009000,0.073000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,2.000000,0.500000,NA,0.013100,0.071300,0.000000,48.470000,458,222,236,0.450000,-0.410000,1.110000,-0.920000,100.590000,1.370000,1.310000,1.027000,0.199000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,10,2.000000,0.500000,NA,-0.032400,0.075200,0.000000,21.210000,891,189,702,0.550000,-0.150000,1.130000,-0.810000,103.090000,2.670000,-3.240000,0.995000,-0.045000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,15,2.000000,0.500000,NA,-0.000600,0.077000,0.000000,25.230000,765,193,572,0.550000,-0.180000,1.130000,-0.830000,105.750000,2.290000,-0.060000,1.022000,0.175000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,2.000000,0.500000,NA,-0.005700,0.090000,0.000000,28.550000,676,193,483,0.550000,-0.220000,1.130000,-0.830000,105.730000,2.030000,-0.570000,1.014000,0.112000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,25,2.000000,0.500000,NA,0.006800,0.085400,0.000000,31.710000,596,189,407,0.550000,-0.250000,1.130000,-0.870000,104.310000,1.790000,0.680000,1.024000,0.186000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,30,2.000000,0.500000,NA,0.013800,0.080000,0.000000,34.210000,532,182,350,0.550000,-0.280000,1.130000,-0.900000,100.960000,1.600000,1.380000,1.030000,0.223000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,40,2.000000,0.500000,NA,0.000700,0.075200,0.000000,39.020000,451,176,275,0.550000,-0.350000,1.130000,-0.920000,97.250000,1.350000,0.070000,1.015000,0.106000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,50,2.000000,0.500000,NA,0.015400,0.068200,0.000000,43.670000,387,169,218,0.550000,-0.420000,1.110000,-0.920000,93.450000,1.160000,1.540000,1.030000,0.197000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,60,2.000000,0.500000,NA,0.043300,0.067600,0.000000,48.240000,340,164,176,0.560000,-0.490000,1.110000,-1.120000,91.140000,1.020000,4.330000,1.062000,0.385000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,2.000000,0.500000,NA,-0.029000,0.075800,0.000000,17.040000,757,129,628,0.720000,-0.150000,1.130000,-0.810000,92.460000,2.270000,-2.900000,0.993000,-0.048000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15,2.000000,0.500000,NA,0.019300,0.069700,0.000000,21.130000,639,135,504,0.710000,-0.180000,1.130000,-0.830000,96.470000,1.920000,1.930000,1.042000,0.290000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,2.000000,0.500000,NA,0.036600,0.073500,0.000000,24.550000,550,135,415,0.710000,-0.220000,1.130000,-0.830000,95.910000,1.650000,3.660000,1.059000,0.393000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,25,2.000000,0.500000,NA,0.014100,0.072500,0.000000,26.760000,497,133,364,0.710000,-0.250000,1.130000,-0.870000,94.440000,1.490000,1.410000,1.032000,0.213000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30,2.000000,0.500000,NA,0.011000,0.069100,0.000000,28.790000,462,133,329,0.710000,-0.280000,1.130000,-0.900000,94.410000,1.390000,1.100000,1.027000,0.182000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,40,2.000000,0.500000,NA,0.041500,0.080100,0.000000,34.300000,379,130,249,0.710000,-0.350000,1.130000,-0.920000,92.290000,1.140000,4.150000,1.061000,0.381000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,2.000000,0.500000,NA,0.039800,0.082600,0.000000,38.580000,324,125,199,0.700000,-0.420000,1.110000,-0.920000,87.890000,0.970000,3.980000,1.060000,0.353000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,60,2.000000,0.500000,NA,0.067700,0.073900,0.000000,43.370000,279,121,158,0.710000,-0.490000,1.110000,-1.120000,85.540000,0.840000,6.770000,1.098000,0.536000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,75,2.000000,0.500000,NA,0.051700,0.078100,0.000000,47.130000,244,115,129,0.710000,-0.590000,1.110000,-1.120000,81.390000,0.730000,5.170000,1.078000,0.411000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,10,2.000000,0.500000,NA,-0.073200,0.074200,0.000000,13.710000,671,92,579,0.870000,-0.150000,1.130000,-0.810000,79.980000,2.010000,-7.320000,0.938000,-0.399000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,15,2.000000,0.500000,NA,-0.033900,0.067400,0.000000,17.140000,566,97,469,0.870000,-0.180000,1.130000,-0.830000,84.210000,1.700000,-3.390000,0.980000,-0.125000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,20,2.000000,0.500000,NA,0.014500,0.068200,0.000000,20.550000,472,97,375,0.870000,-0.220000,1.130000,-0.830000,84.050000,1.420000,1.450000,1.035000,0.209000
