Time,open,high,low,close,volume
2020-01-01 22:00:00,1.3249,1.32571,1.32473,1.3251,20291.93001
2020-01-01 23:00:00,1.32506,1.32616,1.32493,1.32501,5610.59
2020-01-02 00:00:00,1.32502,1.32625,1.32472,1.32571,10236.07
2020-01-02 01:00:00,1.3257,1.32666,1.32539,1.32561,11224.76998
2020-01-02 02:00:00,1.3256,1.32565,1.32441,1.32488,8475.70001
2020-01-02 03:00:00,1.32489,1.32498,1.32031,1.321,11712.64999
2020-01-02 04:00:00,1.321,1.32183,1.32034,1.32078,10458.07998
2020-01-02 05:00:00,1.32076,1.32143,1.32024,1.32137,11985.71003
2020-01-02 06:00:00,1.32139,1.32244,1.32066,1.32218,9931.12
2020-01-02 07:00:00,1.3222,1.32297,1.32099,1.32198,18072.63001
2020-01-02 08:00:00,1.32198,1.32308,1.32096,1.32222,20463.95002
2020-01-02 09:00:00,1.32219,1.32273,1.321,1.32144,12778.09
2020-01-02 10:00:00,1.32145,1.32151,1.32054,1.32116,13050.6
2020-01-02 11:00:00,1.32115,1.32116,1.31892,1.31998,16468.53001
2020-01-02 12:00:00,1.31997,1.32129,1.3191,1.31973,15468.92
2020-01-02 13:00:00,1.3197,1.31975,1.31717,1.31768,35067.12995
2020-01-02 14:00:00,1.31766,1.3178,1.31357,1.31476,63008.26028
2020-01-02 15:00:00,1.31475,1.31947,1.31459,1.31894,163679.97001
2020-01-02 16:00:00,1.31893,1.31896,1.31237,1.31273,38763.55991
2020-01-02 17:00:00,1.31273,1.31347,1.31156,1.31344,18294.70001
2020-01-02 18:00:00,1.31346,1.31438,1.3125,1.31399,16235.60998
2020-01-02 19:00:00,1.314,1.31408,1.31281,1.31292,12396.41
2020-01-02 20:00:00,1.31292,1.31458,1.31291,1.31389,11483.98
2020-01-02 21:00:00,1.3139,1.31424,1.31355,1.31393,4814.02
2020-01-02 22:00:00,1.31393,1.31493,1.31372,1.31394,4786.03999
2020-01-02 23:00:00,1.31411,1.31484,1.31367,1.31472,5753.43
2020-01-03 00:00:00,1.31472,1.31574,1.31404,1.31556,9225.48001
2020-01-03 01:00:00,1.31557,1.31604,1.31348,1.3138,9654.35
2020-01-03 02:00:00,1.31383,1.31439,1.31232,1.3128,15131.20001
2020-01-03 03:00:00,1.3128,1.31385,1.3127,1.31366,13656.33004
2020-01-03 04:00:00,1.31365,1.31378,1.31248,1.31262,9170.42001
2020-01-03 05:00:00,1.31262,1.31295,1.3116,1.31216,11224.54005
2020-01-03 06:00:00,1.31215,1.31242,1.31054,1.3124,10644.64998
2020-01-03 07:00:00,1.31239,1.31239,1.30831,1.30917,23957.40005
2020-01-03 08:00:00,1.30917,1.3118,1.30868,1.30979,27056.59
2020-01-03 09:00:00,1.30978,1.3101,1.30668,1.3068,28312.45001
2020-01-03 10:00:00,1.30679,1.30883,1.30679,1.30787,21506.34997
2020-01-03 11:00:00,1.30788,1.3079,1.30537,1.3059,18156.83
2020-01-03 12:00:00,1.3059,1.30825,1.30543,1.30806,17655.03002
2020-01-03 13:00:00,1.30806,1.31098,1.30722,1.30724,16782.49001
2020-01-03 14:00:00,1.30724,1.309,1.3068,1.30706,18759.73003
2020-01-03 15:00:00,1.30714,1.30943,1.30695,1.30716,22421.96
2020-01-03 16:00:00,1.30716,1.30991,1.30696,1.30898,24835.68995
2020-01-03 17:00:00,1.30897,1.30939,1.30804,1.30883,13055.20001
2020-01-03 18:00:00,1.30883,1.309,1.30729,1.3085,14504.67001
2020-01-03 19:00:00,1.30854,1.30863,1.30749,1.30788,17855.19004
2020-01-03 20:00:00,1.30793,1.30793,1.3072,1.30736,4594.38
2020-01-03 21:00:00,1.30736,1.30834,1.30711,1.30816,4385.96999
2020-01-05 22:00:00,1.30879,1.30879,1.30674,1.30723,5217.89
2020-01-05 23:00:00,1.30678,1.3085,1.30638,1.30775,8591.59
2020-01-06 00:00:00,1.30775,1.30883,1.30774,1.30802,8266.17001
2020-01-06 01:00:00,1.308,1.30818,1.30756,1.30794,7084.64
2020-01-06 02:00:00,1.30794,1.30885,1.30794,1.30875,4709.67
2020-01-06 03:00:00,1.30875,1.30906,1.30811,1.30821,5082.63
2020-01-06 04:00:00,1.30821,1.30873,1.30811,1.30843,5461.83999
2020-01-06 05:00:00,1.30844,1.30863,1.308,1.30814,4935.74001
2020-01-06 06:00:00,1.30814,1.30836,1.30689,1.30829,10869.47004
2020-01-06 07:00:00,1.30828,1.30947,1.30702,1.30734,24075.60005
2020-01-06 08:00:00,1.30734,1.31088,1.30643,1.31059,25158.35002
2020-01-06 09:00:00,1.3106,1.31487,1.31033,1.31435,29953.92007
2020-01-06 10:00:00,1.31438,1.31736,1.31378,1.31524,27396.02003
2020-01-06 11:00:00,1.31528,1.31747,1.31512,1.31569,18090.77002
2020-01-06 12:00:00,1.3157,1.3157,1.31386,1.31387,15121.36
2020-01-06 13:00:00,1.31391,1.31489,1.31347,1.31408,13150.47
