Time,open,high,low,close,volume
2020-01-01 20:00:00,108.758,108.76999999999998,108.60499999999999,108.72500000000001,8934.72
2020-01-02 00:00:00,108.72299999999998,108.736,108.63799999999999,108.707,15631.07001
2020-01-02 04:00:00,108.708,108.80000000000001,108.693,108.785,18950.26999
2020-01-02 08:00:00,108.786,108.865,108.766,108.772,31798.86
2020-01-02 12:00:00,108.772,108.80700000000002,108.212,108.27199999999999,256363.36019
2020-01-02 16:00:00,108.27199999999999,108.571,108.26,108.549,69404.86997
2020-01-02 20:00:00,108.549,108.63100000000001,108.493,108.545,19857.04002
2020-01-03 00:00:00,108.544,108.56300000000002,108.0,108.184,67022.30022
2020-01-03 04:00:00,108.183,108.232,107.916,107.94900000000001,43211.62998
2020-01-03 08:00:00,107.94900000000001,108.131,107.92200000000001,108.03,61821.33996
2020-01-03 12:00:00,108.03,108.26800000000001,107.99799999999999,108.039,70279.05993
2020-01-03 16:00:00,108.039,108.09200000000001,107.842,108.01400000000001,93777.93009
2020-01-03 20:00:00,108.013,108.126,108.013,108.09899999999999,10440.07
2020-01-05 20:00:00,107.87,107.981,107.77300000000001,107.97000000000001,27771.27006
2020-01-06 00:00:00,107.97099999999999,108.12299999999999,107.914,108.058,55477.34015
2020-01-06 04:00:00,108.059,108.17699999999999,107.97099999999999,108.102,45481.84999
2020-01-06 08:00:00,108.102,108.135,107.92600000000002,108.061,52221.04001
2020-01-06 12:00:00,108.062,108.36600000000001,108.04400000000001,108.322,54801.62
2020-01-06 16:00:00,108.323,108.507,108.29299999999999,108.45400000000001,35904.45997
2020-01-06 20:00:00,108.45400000000001,108.46199999999999,108.31,108.41400000000002,21997.51998
2020-01-07 00:00:00,108.41400000000002,108.497,108.376,108.472,38997.04999
2020-01-07 04:00:00,108.472,108.50599999999999,108.26199999999999,108.317,40635.27006
2020-01-07 08:00:00,108.318,108.50200000000001,108.31,108.398,53522.14002
2020-01-07 12:00:00,108.398,108.63000000000001,108.318,108.60700000000001,60093.18005
2020-01-07 16:00:00,108.60799999999999,108.62799999999999,108.51200000000001,108.52999999999999,34660.49997
2020-01-07 20:00:00,108.52999999999999,108.56099999999999,107.829,107.99799999999999,62971.26007
2020-01-08 00:00:00,107.99799999999999,108.46100000000001,107.65199999999999,108.36200000000001,164156.43025
2020-01-08 04:00:00,108.36300000000001,108.468,108.275,108.422,57498.82016
2020-01-08 08:00:00,108.422,108.77300000000001,108.39399999999999,108.721,74252.01994
2020-01-08 12:00:00,108.72200000000001,108.81700000000001,108.617,108.625,64956.35999
2020-01-08 16:00:00,108.62700000000001,109.24499999999999,108.62400000000001,109.233,64552.59005
2020-01-08 20:00:00,109.231,109.231,109.00099999999999,109.038,35730.60999
2020-01-09 00:00:00,109.038,109.255,109.032,109.19200000000001,43561.66008
2020-01-09 04:00:00,109.19099999999999,109.36300000000001,109.185,109.357,34941.11006
2020-01-09 08:00:00,109.357,109.48899999999999,109.275,109.45100000000001,51803.09005
2020-01-09 12:00:00,109.45100000000001,109.58300000000001,109.31900000000002,109.53999999999999,56239.61998
2020-01-09 16:00:00,109.541,109.55999999999999,109.392,109.51200000000001,44473.88004
2020-01-09 20:00:00,109.51200000000001,109.55900000000001,109.45499999999998,109.496,27699.50995
2020-01-10 00:00:00,109.498,109.58300000000001,109.46000000000001,109.53,31797.22005
2020-01-10 04:00:00,109.53,109.60499999999999,109.52900000000001,109.57300000000001,40378.63012
2020-01-10 08:00:00,109.57300000000001,109.65400000000001,109.55799999999999,109.623,24977.40003
2020-01-10 12:00:00,109.623,109.689,109.501,109.562,54089.28999
2020-01-10 16:00:00,109.56300000000002,109.574,109.433,109.521,32410.82008
2020-01-10 20:00:00,109.519,109.53299999999999,109.45899999999999,109.466,8964.14
2020-01-12 20:00:00,109.549,109.594,109.50899999999999,109.55299999999998,19383.92001
2020-01-13 00:00:00,109.552,109.637,109.53500000000001,109.613,21440.25998
2020-01-13 04:00:00,109.613,109.648,109.61099999999999,109.62799999999999,10722.97002
2020-01-13 08:00:00,109.62799999999999,109.924,109.618,109.85000000000001,41073.83
