Time,open,high,low,close,volume
2020-01-01,0.67225,0.67375,0.67209,0.67362,7982.530000000001
2020-01-02,0.67362,0.67395,0.66846,0.66985,168829.94999
2020-01-03,0.66985,0.6699,0.66443,0.66645,165752.74015
2020-01-05,0.6659,0.66593,0.66517,0.66542,10513.48001
2020-01-06,0.66541,0.66802,0.66444,0.66684,151333.53013
2020-01-07,0.66684,0.66793,0.66251,0.66308,142203.89005
2020-01-08,0.66308,0.66724,0.66178,0.66541,201196.34019
2020-01-09,0.66542,0.66585,0.66002,0.6607,132185.70005
2020-01-10,0.66071,0.66451,0.66019,0.66351,136110.85008
2020-01-12,0.66399,0.6642,0.66345,0.66369,5757.4699900000005
2020-01-13,0.66369,0.66531,0.66204,0.66248,136237.76006
2020-01-14,0.66248,0.66343,0.66034,0.66067,137095.7701
2020-01-15,0.66067,0.66207,0.65839,0.66192,121283.13003
2020-01-16,0.66192,0.66654,0.66182,0.66372,127437.39004
2020-01-17,0.66372,0.66507,0.66074,0.66127,104264.17002
2020-01-19,0.66151,0.66202,0.66085,0.66184,6277.94
2020-01-20,0.66185,0.66245,0.65922,0.66068,75732.33999
2020-01-21,0.66068,0.66151,0.65879,0.65951,123067.62002
2020-01-22,0.65951,0.66107,0.65815,0.65949,105564.21004
2020-01-23,0.65949,0.66241,0.6581,0.66183,149975.50016
2020-01-24,0.66182,0.66295,0.65992,0.66069,103523.69003
2020-01-26,0.6588,0.65989,0.65708,0.65731,12660.98005
2020-01-27,0.65732,0.65904,0.6542,0.65449,121323.35004
2020-01-28,0.65448,0.6557,0.6521,0.65394,109852.79005
2020-01-29,0.65394,0.65432,0.65058,0.65274,107712.16
2020-01-30,0.65274,0.65289,0.64802,0.64834,129435.43002
2020-01-31,0.64836,0.64951,0.6454,0.64665,128691.18001
2020-02-02,0.64709,0.64721,0.64562,0.64582,10436.38
2020-02-03,0.64579,0.64772,0.64528,0.646,135914.19005
2020-02-04,0.64599,0.65028,0.64496,0.64922,145724.72004
2020-02-05,0.64922,0.65031,0.64694,0.64809,144934.19003
2020-02-06,0.6481,0.64841,0.64541,0.64597,121787.86002
2020-02-07,0.64597,0.64605,0.63981,0.64027,126157.44001
2020-02-09,0.6404,0.64078,0.63972,0.6398,10557.06
2020-02-10,0.63982,0.64176,0.6382,0.63878,134630.16
2020-02-11,0.63879,0.64214,0.63784,0.64057,124530.13
2020-02-12,0.64055,0.64877,0.64036,0.64459,224647.6612
2020-02-13,0.64463,0.64666,0.64319,0.64412,285100.28936
2020-02-14,0.64412,0.64444,0.64232,0.64334,124750.25006
2020-02-16,0.64477,0.64488,0.64389,0.64455,5924.91
2020-02-17,0.64455,0.64455,0.64204,0.64376,88252.14001
2020-02-18,0.64375,0.64375,0.63816,0.63938,124382.49001
2020-02-19,0.63943,0.64109,0.63711,0.63887,109107.28002
2020-02-20,0.63888,0.6395,0.6325,0.63327,134231.12002
2020-02-21,0.63325,0.6357,0.63033,0.63481,142011.92003
2020-02-23,0.63135,0.63275,0.63133,0.63217,15363.95998
