Time,open,high,low,close,volume
2020-01-01 20:00:00,0.96705,0.9693,0.96578,0.96778,2026.76
2020-01-02 00:00:00,0.96778,0.96891,0.96772,0.96881,8814.83
2020-01-02 04:00:00,0.96881,0.97076,0.96873,0.96999,14510.92
2020-01-02 08:00:00,0.96998,0.97105,0.96816,0.97095,33900.21
2020-01-02 12:00:00,0.97096,0.97139,0.96901,0.96917,92375.42986
2020-01-02 16:00:00,0.96917,0.97331,0.96896,0.97232,29911.73999
2020-01-02 20:00:00,0.97231,0.97245,0.97107,0.97148,9679.66
2020-01-03 00:00:00,0.97145,0.97164,0.96883,0.96973,15208.07001
2020-01-03 04:00:00,0.96975,0.97172,0.96951,0.97099,20448.68001
2020-01-03 08:00:00,0.97098,0.97438,0.97052,0.97364,36333.52
2020-01-03 12:00:00,0.97364,0.97393,0.97028,0.97073,45175.09001
2020-01-03 16:00:00,0.97067,0.97259,0.9702,0.97162,36113.41
2020-01-03 20:00:00,0.97165,0.97261,0.97165,0.97261,6120.01
2020-01-05 20:00:00,0.97078,0.97159,0.97056,0.97158,8959.10001
2020-01-06 00:00:00,0.97157,0.97168,0.97051,0.9712,24604.13
2020-01-06 04:00:00,0.9712,0.97159,0.97069,0.97135,19815.02
2020-01-06 08:00:00,0.97135,0.97162,0.96845,0.9691,32493.2
2020-01-06 12:00:00,0.9691,0.9706,0.96852,0.96876,38801.20001
2020-01-06 16:00:00,0.96876,0.96952,0.96771,0.96883,19612.56
2020-01-06 20:00:00,0.96881,0.96908,0.96765,0.96857,10703.42
2020-01-07 00:00:00,0.96857,0.96928,0.96835,0.96927,13370.88
2020-01-07 04:00:00,0.96927,0.97049,0.96901,0.96982,24273.66001
2020-01-07 08:00:00,0.96985,0.97169,0.96857,0.97039,35138.06
2020-01-07 12:00:00,0.97039,0.97297,0.97023,0.97192,47892.60001
2020-01-07 16:00:00,0.97193,0.97221,0.9697,0.97081,20550.39
2020-01-07 20:00:00,0.97081,0.97118,0.96853,0.96879,15842.9
2020-01-08 00:00:00,0.9688,0.97079,0.96654,0.96991,71634.35008999999
2020-01-08 04:00:00,0.9699,0.97125,0.96952,0.97067,35341.81
2020-01-08 08:00:00,0.97067,0.9729,0.97012,0.97215,48351.07001
2020-01-08 12:00:00,0.97214,0.97214,0.9692,0.97033,45696.31001
2020-01-08 16:00:00,0.97034,0.97398,0.97034,0.97368,34354.85
2020-01-08 20:00:00,0.97368,0.97392,0.97285,0.97331,9956.75
2020-01-09 00:00:00,0.97331,0.97429,0.97319,0.97426,24111.27
2020-01-09 04:00:00,0.97426,0.97466,0.97353,0.97453,19982.52
2020-01-09 08:00:00,0.97452,0.97483,0.97345,0.97396,32797.08
2020-01-09 12:00:00,0.97396,0.97396,0.97115,0.97304,38043.59
2020-01-09 16:00:00,0.97305,0.97377,0.97184,0.97301,24604.42
2020-01-09 20:00:00,0.97301,0.97374,0.97286,0.9732,7887.21
2020-01-10 00:00:00,0.9732,0.97362,0.97313,0.97327,12725.46
2020-01-10 04:00:00,0.97325,0.97382,0.97267,0.97368,11778.6
2020-01-10 08:00:00,0.97368,0.97624,0.97332,0.97531,21485.96
2020-01-10 12:00:00,0.97531,0.97613,0.97307,0.97335,42487.81
2020-01-10 16:00:00,0.97335,0.97349,0.97202,0.97247,19999.35
2020-01-10 20:00:00,0.97247,0.97306,0.97242,0.97267,5268.47
2020-01-12 20:00:00,0.97347,0.97369,0.97215,0.97322,6662.87
2020-01-13 00:00:00,0.97323,0.97361,0.9725,0.97271,9553.48
2020-01-13 04:00:00,0.97271,0.97364,0.97267,0.97345,11633.31
2020-01-13 08:00:00,0.97346,0.97346,0.97178,0.97209,30232.09001
2020-01-13 12:00:00,0.97209,0.97242,0.96991,0.9709,27751.56
2020-01-13 16:00:00,0.97089,0.97089,0.96942,0.97072,16583.57
2020-01-13 20:00:00,0.97073,0.97112,0.96944,0.97096,9004.65
2020-01-14 00:00:00,0.97094,0.97135,0.97022,0.97113,20698.79
2020-01-14 04:00:00,0.97113,0.97131,0.97009,0.97009,15904.6
2020-01-14 08:00:00,0.97012,0.97057,0.96687,0.96735,33336.63
2020-01-14 12:00:00,0.96735,0.97103,0.9671,0.96823,36349.47
2020-01-14 16:00:00,0.96823,0.96853,0.96656,0.96724,22421.72
2020-01-14 20:00:00,0.96724,0.96788,0.96701,0.96716,13009.62
2020-01-15 00:00:00,0.96717,0.96754,0.9669,0.96746,16980.47
2020-01-15 04:00:00,0.96747,0.96803,0.96711,0.96721,13262.81
2020-01-15 08:00:00,0.96718,0.96784,0.96469,0.96572,28645.72
2020-01-15 12:00:00,0.96572,0.96574,0.96355,0.96505,39183.95999
2020-01-15 16:00:00,0.96504,0.96512,0.96305,0.96375,20970.82
2020-01-15 20:00:00,0.96375,0.9642,0.96349,0.96376,8334.03
2020-01-16 00:00:00,0.96378,0.96461,0.96365,0.96453,12151.78
2020-01-16 04:00:00,0.96454,0.96501,0.96437,0.96462,10455.61
2020-01-16 08:00:00,0.96462,0.96464,0.96223,0.96276,27940.3
2020-01-16 12:00:00,0.96279,0.96493,0.96131,0.96414,38197.89
2020-01-16 16:00:00,0.96417,0.96525,0.96413,0.9648,18686.75
2020-01-16 20:00:00,0.9648,0.96537,0.96462,0.96501,7785.85
2020-01-17 00:00:00,0.96501,0.96575,0.96455,0.96571,12862.09
2020-01-17 04:00:00,0.96569,0.96574,0.96473,0.96568,16102.71
2020-01-17 08:00:00,0.96569,0.96742,0.96501,0.96642,31359.66
2020-01-17 12:00:00,0.96643,0.96957,0.96619,0.96781,38732.6
2020-01-17 16:00:00,0.96783,0.96837,0.96758,0.96778,19090.86
2020-01-17 20:00:00,0.96778,0.96817,0.96752,0.96785,5564.93
2020-01-19 20:00:00,0.96764,0.96829,0.9676,0.9682,9858.50998
2020-01-20 00:00:00,0.9682,0.96835,0.96762,0.96826,17071.9
2020-01-20 04:00:00,0.96826,0.96853,0.96778,0.96799,12997.14
2020-01-20 08:00:00,0.96799,0.9693,0.96777,0.96901,16868.94
2020-01-20 12:00:00,0.96903,0.96995,0.96846,0.96942,14075.83
2020-01-20 16:00:00,0.9694,0.96962,0.96823,0.96853,7416.8
2020-01-20 20:00:00,0.96853,0.96858,0.9679,0.96843,18346.43999
2020-01-21 00:00:00,0.96843,0.96879,0.96723,0.96764,18687.58
2020-01-21 04:00:00,0.96767,0.96823,0.96741,0.96768,15650.27
2020-01-21 08:00:00,0.96768,0.96903,0.96674,0.96758,26409.71
2020-01-21 12:00:00,0.96758,0.9683,0.96613,0.9677,28155.42
2020-01-21 16:00:00,0.96772,0.9688,0.96735,0.96805,20791.59
2020-01-21 20:00:00,0.96805,0.9689,0.96802,0.96886,7675.97
2020-01-22 00:00:00,0.96887,0.97013,0.96883,0.96996,17175.0
2020-01-22 04:00:00,0.96996,0.97294,0.9695,0.97196,16378.05001
2020-01-22 08:00:00,0.97193,0.97269,0.97032,0.97158,29617.53
2020-01-22 12:00:00,0.97158,0.97169,0.96864,0.97008,33473.78
2020-01-22 16:00:00,0.97009,0.97013,0.96826,0.96835,18752.78
2020-01-22 20:00:00,0.96836,0.96836,0.96737,0.96742,9593.49
2020-01-23 00:00:00,0.96744,0.96853,0.96732,0.96825,14835.65
2020-01-23 04:00:00,0.96825,0.96876,0.96802,0.96833,14987.85
2020-01-23 08:00:00,0.96833,0.96946,0.96788,0.9685,22285.27
2020-01-23 12:00:00,0.9685,0.96996,0.96689,0.96918,58292.10008
