Time,open,high,low,close,volume
2020-01-01 20:00:00,1.12133,1.12223,1.12123,1.12189,5075.3425
2020-01-02 00:00:00,1.1219,1.12246,1.12125,1.12134,20441.26999
2020-01-02 04:00:00,1.12135,1.12144,1.1201,1.12099,32462.85002
2020-01-02 08:00:00,1.12099,1.12142,1.11843,1.11848,58429.00001
2020-01-02 12:00:00,1.11848,1.12025,1.11701,1.12006,543597.39019
2020-01-02 16:00:00,1.12006,1.12031,1.11637,1.11664,99483.92993
2020-01-02 20:00:00,1.11662,1.11735,1.1166,1.11709,15243.423
2020-01-03 00:00:00,1.11709,1.11786,1.11696,1.11721,29640.94002
2020-01-03 04:00:00,1.11722,1.11749,1.11523,1.11533,37121.76
2020-01-03 08:00:00,1.11533,1.11605,1.1125,1.11301,82801.05989
2020-01-03 12:00:00,1.11301,1.11675,1.11282,1.11634,87227.2401
2020-01-03 16:00:00,1.11635,1.11799,1.11613,1.11675,153692.39039000002
2020-01-03 20:00:00,1.11674,1.11675,1.11525,1.11587,9600.095
2020-01-05 20:00:00,1.11672,1.11679,1.11593,1.11606,8549.33
2020-01-06 00:00:00,1.11604,1.11711,1.11601,1.11659,29979.26002
2020-01-06 04:00:00,1.11659,1.11667,1.11572,1.11647,33216.58003
2020-01-06 08:00:00,1.11647,1.12056,1.11633,1.12033,74672.70003
2020-01-06 12:00:00,1.12033,1.12044,1.11822,1.11887,78305.20996
2020-01-06 16:00:00,1.11888,1.1198,1.1181,1.11913,44529.98001
2020-01-06 20:00:00,1.11915,1.11991,1.1189,1.11955,16001.0495
2020-01-07 00:00:00,1.11955,1.11971,1.11892,1.11923,20660.20001
2020-01-07 04:00:00,1.11923,1.11936,1.1173,1.11741,38384.75
2020-01-07 08:00:00,1.11742,1.11897,1.1165,1.11817,76519.63004
2020-01-07 12:00:00,1.11818,1.11833,1.11343,1.11418,96092.6202
2020-01-07 16:00:00,1.11417,1.11496,1.11336,1.11446,47733.30001
2020-01-07 20:00:00,1.11448,1.11545,1.11424,1.11542,25031.785
2020-01-08 00:00:00,1.1154,1.11684,1.11527,1.11547,68344.49007
2020-01-08 04:00:00,1.11547,1.11558,1.11434,1.11512,41999.75001
2020-01-08 08:00:00,1.11514,1.11533,1.11198,1.11273,95544.94006
