Time,open,high,low,close,volume
2020-01-01 22:00:00,0.67225,0.67322,0.67209,0.6731,4188.8
2020-01-01 23:00:00,0.67312,0.67375,0.67293,0.67362,3793.73
2020-01-02 00:00:00,0.67362,0.67395,0.67317,0.67336,7406.18
2020-01-02 01:00:00,0.67335,0.67375,0.67281,0.67313,7620.469999999999
2020-01-02 02:00:00,0.67312,0.67328,0.67265,0.6729,7823.76
2020-01-02 03:00:00,0.67292,0.673,0.67219,0.67223,5215.13
2020-01-02 04:00:00,0.67224,0.6725,0.67185,0.67199,5333.4800000000005
2020-01-02 05:00:00,0.67199,0.67229,0.6714,0.67224,6951.58
2020-01-02 06:00:00,0.67224,0.67234,0.67163,0.67188,5551.77
2020-01-02 07:00:00,0.67192,0.67234,0.67173,0.67215,7092.2
2020-01-02 08:00:00,0.67214,0.67253,0.67164,0.67209,7544.42
2020-01-02 09:00:00,0.67208,0.67239,0.67075,0.67087,7696.45
2020-01-02 10:00:00,0.67089,0.67106,0.67005,0.67058,7060.78
2020-01-02 11:00:00,0.67059,0.67069,0.66846,0.66885,8671.74
2020-01-02 12:00:00,0.66885,0.66963,0.66853,0.66946,10471.89
2020-01-02 13:00:00,0.66946,0.6702,0.66928,0.67017,8487.52
2020-01-02 14:00:00,0.67019,0.67079,0.66923,0.67057,13918.16
2020-01-02 15:00:00,0.67057,0.67138,0.67011,0.67125,21328.90999
2020-01-02 16:00:00,0.67125,0.67138,0.6691,0.66917,7408.06
2020-01-02 17:00:00,0.66917,0.66932,0.66847,0.66884,5798.75
2020-01-02 18:00:00,0.66884,0.66901,0.66857,0.66891,3020.96
2020-01-02 19:00:00,0.66894,0.66946,0.66876,0.66935,3139.91
2020-01-02 20:00:00,0.66935,0.66966,0.66905,0.66959,2677.12
2020-01-02 21:00:00,0.66958,0.67005,0.66955,0.66992,1594.33
2020-01-02 22:00:00,0.67015,0.67041,0.66968,0.66976,2547.46
2020-01-02 23:00:00,0.66978,0.67009,0.66959,0.66985,4468.92
2020-01-03 00:00:00,0.66985,0.6699,0.66922,0.66956,5121.29
2020-01-03 01:00:00,0.66956,0.66978,0.66828,0.66829,7291.080010000001
2020-01-03 02:00:00,0.66829,0.66881,0.66796,0.6682,10571.77003
2020-01-03 03:00:00,0.6682,0.66822,0.66705,0.66759,9374.18003
2020-01-03 04:00:00,0.66759,0.66784,0.66685,0.66698,6191.08001
2020-01-03 05:00:00,0.66695,0.66729,0.66635,0.66685,7357.76001
2020-01-03 06:00:00,0.66685,0.667,0.66633,0.66698,7246.45
2020-01-03 07:00:00,0.667,0.66728,0.6657,0.66638,10820.72001
2020-01-03 08:00:00,0.66637,0.66739,0.666,0.66616,10653.29002
2020-01-03 09:00:00,0.66615,0.66634,0.66495,0.66497,9103.32001
2020-01-03 10:00:00,0.66498,0.66545,0.66443,0.66522,9899.1
